timestamp,open,high,low,close,volume,ind_MACD 1,ind_MACD 5,ind_MACD 5 Bear,ind_SuperTrend,raw_MACD 1,raw_MACD 5,raw_MACD 5 Bear,raw_SuperTrend,bar_Bear,bar_Bull
2026-02-05T00:57:01.301697+00:00,671.145,671.145,671.145,671.145,16881802,0.0,0.33333333333333337,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.16470174874916144
2026-02-05T00:57:03.350241+00:00,671.67,671.67,671.67,671.67,16881807,0.0,0.33333333333333337,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.16470174874916144
