timestamp,open,high,low,close,volume,ind_MACD 1,ind_MACD 5,ind_MACD 5 Bear,ind_SuperTrend,raw_MACD 1,raw_MACD 5,raw_MACD 5 Bear,raw_SuperTrend,bar_Bear,bar_Bull
2026-02-05T00:57:04.394967+00:00,331.54,331.54,331.54,331.54,70599768,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.0
2026-02-05T00:57:06.426095+00:00,331.7714,331.7714,331.7714,331.7714,70599783,0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.08333333333333337,0.0
