timestamp,open,high,low,close,volume,ind_MACD 1m,ind_MACD 5m,ind_MACD5m Bear,ind_Super Trend Bull,raw_MACD 1m,raw_MACD 5m,raw_MACD5m Bear,raw_Super Trend Bull,bar_Bear,bar_Bull
2026-03-25T13:22:33.294000+00:00,601.79,601.79,601.79,601.79,219242,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:22:40.442329+00:00,601.4,601.4,601.4,601.4,219243,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:22:41.766000+00:00,601.37,601.37,601.37,601.37,219424,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:22:47.764610+00:00,601.325,601.325,601.325,601.325,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:22:52.591000+00:00,601.29,601.29,601.29,601.29,219430,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:22:54.286000+00:00,601.3,601.3,601.3,601.3,219431,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:22:59.486000+00:00,601.32,601.32,601.32,601.32,219433,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:00.439000+00:00,601.15,601.15,601.15,601.15,219475,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:03.400443+00:00,601.3,601.3,601.3,601.3,219500,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:06.535443+00:00,601.4879,601.4879,601.4879,601.4879,219525,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:08.631999+00:00,601.27,601.27,601.27,601.27,219560,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:10.715473+00:00,601.2,601.2,601.2,601.2,219561,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:12.805560+00:00,601.15,601.15,601.15,601.15,219564,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:14.893700+00:00,601.5699,601.5699,601.5699,601.5699,219567,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:20.119735+00:00,601.4577,601.4577,601.4577,601.4577,219568,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:27.396034+00:00,601.15,601.15,601.15,601.15,219591,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:31.577026+00:00,601.5,601.5,601.5,601.5,219606,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:32.621209+00:00,601.38,601.38,601.38,601.38,219607,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:34.257000+00:00,601.42,601.42,601.42,601.42,219608,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:35.757218+00:00,601.4773,601.4773,601.4773,601.4773,219609,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:39.774000+00:00,601.5221,601.5221,601.5221,601.5221,219620,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:40.962818+00:00,601.57,601.57,601.57,601.57,219670,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:45.142861+00:00,601.44,601.44,601.44,601.44,219675,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:46.188808+00:00,601.41,601.41,601.41,601.41,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:50.368982+00:00,601.5533,601.5533,601.5533,601.5533,219678,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:51.045000+00:00,601.57,601.57,601.57,601.57,219814,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:52.439604+00:00,601.51,601.51,601.51,601.51,219825,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:58.690317+00:00,601.54,601.54,601.54,601.54,219834,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:23:59.734402+00:00,601.55,601.55,601.55,601.55,219835,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:00.761795+00:00,601.6699,601.6699,601.6699,601.6699,219841,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:01.806656+00:00,601.43,601.43,601.43,601.43,219871,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:05.966587+00:00,601.55,601.55,601.55,601.55,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:09.082707+00:00,601.63,601.63,601.63,601.63,219939,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:11.132623+00:00,601.53,601.53,601.53,601.53,220006,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:18.430141+00:00,601.67,601.67,601.67,601.67,220007,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:22.610928+00:00,601.55,601.55,601.55,601.55,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:23.996000+00:00,601.67,601.67,601.67,601.67,220067,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:26.793600+00:00,601.68,601.68,601.68,601.68,220068,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:30.933525+00:00,601.5555,601.5555,601.5555,601.5555,220107,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:32.707000+00:00,601.5,601.5,601.5,601.5,220280,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:34.069307+00:00,601.5041,601.5041,601.5041,601.5041,220285,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:36.160887+00:00,601.6,601.6,601.6,601.6,220286,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:42.428165+00:00,601.68,601.68,601.68,601.68,220586,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:45.562707+00:00,601.5472,601.5472,601.5472,601.5472,220598,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:24:55.991044+00:00,601.5555,601.5555,601.5555,601.5555,220600,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:01.195013+00:00,601.4662,601.4662,601.4662,601.4662,220650,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:01.478000+00:00,601.43,601.43,601.43,601.43,220692,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:03.283887+00:00,601.6299,601.6299,601.6299,601.6299,220717,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:07.463957+00:00,601.3563,601.3563,601.3563,601.3563,220727,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:10.599268+00:00,601.25,601.25,601.25,601.25,220749,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:17.377000+00:00,601.15,601.15,601.15,601.15,221097,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:18.316000+00:00,601.365,601.365,601.365,601.365,221143,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:19.188000+00:00,601.37,601.37,601.37,601.37,221305,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:20.187000+00:00,601.25,601.25,601.25,601.25,221337,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:23.324000+00:00,601.1,601.1,601.1,601.1,221367,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:34.492772+00:00,601.23,601.23,601.23,601.23,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:37.629662+00:00,601.3,601.3,601.3,601.3,222109,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:39.400000+00:00,601.2267,601.2267,601.2267,601.2267,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:42.495000+00:00,601.17,601.17,601.17,601.17,222169,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:43.900667+00:00,601.18,601.18,601.18,601.18,222229,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:44.945930+00:00,601.1957,601.1957,601.1957,601.1957,222239,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:47.035869+00:00,601.1225,601.1225,601.1225,601.1225,222249,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:48.593000+00:00,601.1,601.1,601.1,601.1,222271,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:51.176146+00:00,601.165,601.165,601.165,601.165,0,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:51.192000+00:00,601.195,601.195,601.195,601.195,222417,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:25:57.746000+00:00,601.1,601.1,601.1,601.1,222437,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:00.011000+00:00,601.76,601.76,601.76,601.76,222551,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:00.703000+00:00,601.16,601.16,601.16,601.16,222612,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:02.119000+00:00,601.55,601.55,601.55,601.55,222613,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:03.719416+00:00,601.6142,601.6142,601.6142,601.6142,222621,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:08.936748+00:00,601.16,601.16,601.16,601.16,222655,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:20.431694+00:00,601.31,601.31,601.31,601.31,222817,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:30.963000+00:00,601.8,601.8,601.8,601.8,223017,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:32.198000+00:00,601.99,601.99,601.99,601.99,223505,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:33.998053+00:00,601.35,601.35,601.35,601.35,223527,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:34.917000+00:00,602.1,602.1,602.1,602.1,224436,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:36.829000+00:00,601.35,601.35,601.35,601.35,224514,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:42.010000+00:00,601.98,601.98,601.98,601.98,224525,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:48.571008+00:00,601.94,601.94,601.94,601.94,224533,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:26:53.773918+00:00,602.0,602.0,602.0,602.0,224536,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:02.072072+00:00,601.83,601.83,601.83,601.83,224538,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:02.208000+00:00,601.76,601.76,601.76,601.76,224580,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:21.521000+00:00,601.1,601.1,601.1,601.1,224644,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:22.951372+00:00,601.7537,601.7537,601.7537,601.7537,224646,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:28.154983+00:00,601.16,601.16,601.16,601.16,224671,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:28.481000+00:00,601.46,601.46,601.46,601.46,224725,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:30.245365+00:00,601.71,601.71,601.71,601.71,224955,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:31.336000+00:00,601.83,601.83,601.83,601.83,225203,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:32.562000+00:00,601.98,601.98,601.98,601.98,225291,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:34.425779+00:00,601.55,601.55,601.55,601.55,225373,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:35.516347+00:00,601.97,601.97,601.97,601.97,225379,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:38.038000+00:00,601.98,601.98,601.98,601.98,225389,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:40.343000+00:00,600.5,600.5,600.5,600.5,227910,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:42.528000+00:00,600.57,600.57,600.57,600.57,227960,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:43.556000+00:00,600.5,600.5,600.5,600.5,228078,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:46.603000+00:00,600.57,600.57,600.57,600.57,228080,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:47.626000+00:00,600.5,600.5,600.5,600.5,228198,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:48.997140+00:00,601.33,601.33,601.33,601.33,228278,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:27:57.337625+00:00,601.6366,601.6366,601.6366,601.6366,228280,0.0,nan,nan,1.0,0.0,nan,nan,1.0,nan,nan
2026-03-25T13:28:00.013000+00:00,599.8922,599.8922,599.8922,599.8922,229649,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:00.812000+00:00,599.7,599.7,599.7,599.7,229675,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:02.008000+00:00,599.78,599.78,599.78,599.78,0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:03.008000+00:00,599.51,599.51,599.51,599.51,229700,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:04.086000+00:00,599.49,599.49,599.49,599.49,229703,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:05.008000+00:00,599.51,599.51,599.51,599.51,229705,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:06.015000+00:00,599.54,599.54,599.54,599.54,229788,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:07.336000+00:00,599.505,599.505,599.505,599.505,0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:09.836674+00:00,599.51,599.51,599.51,599.51,229898,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:10.231000+00:00,599.8872,599.8872,599.8872,599.8872,229899,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:14.018572+00:00,599.89,599.89,599.89,599.89,229900,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:14.219000+00:00,599.819,599.819,599.819,599.819,0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:19.030000+00:00,599.6,599.6,599.6,599.6,229982,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:19.932000+00:00,599.7995,599.7995,599.7995,599.7995,0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:21.169000+00:00,599.8,599.8,599.8,599.8,229983,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:22.086000+00:00,599.546,599.546,599.546,599.546,230056,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:24.046000+00:00,599.6,599.6,599.6,599.6,230325,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:25.416000+00:00,599.56,599.56,599.56,599.56,230501,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:30.062000+00:00,599.57,599.57,599.57,599.57,230747,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:31.200000+00:00,599.89,599.89,599.89,599.89,230752,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:32.138000+00:00,599.95,599.95,599.95,599.95,231955,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:38.220000+00:00,600.56,600.56,600.56,600.56,233344,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:42.136402+00:00,599.78,599.78,599.78,599.78,0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
2026-03-25T13:28:50.473842+00:00,599.6,599.6,599.6,599.6,233354,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan
