timestamp,open,high,low,close,volume,ind_MACD 1,ind_MACD 5,ind_MACD 5 Bear,ind_SuperTrend,raw_MACD 1,raw_MACD 5,raw_MACD 5 Bear,raw_SuperTrend,bar_Bear,bar_Bull
2026-02-05T00:57:00.275459+00:00,407.57,407.57,407.57,407.57,74589843,0.0,0.33333333333333337,0.41666666666666663,1.0,0.0,0.0,0.0,1.0,0.41666666666666663,0.16470174874916144
2026-02-05T00:57:01.302658+00:00,407.58,407.58,407.58,407.58,74589868,0.0,0.33333333333333337,0.41666666666666663,1.0,0.0,0.0,0.0,1.0,0.41666666666666663,0.16470174874916144
2026-02-05T00:57:02.327965+00:00,407.6,407.6,407.6,407.6,74589878,0.0,0.33333333333333337,0.41666666666666663,1.0,0.0,0.0,0.0,1.0,0.41666666666666663,0.16470174874916144
2026-02-05T00:57:03.351470+00:00,407.585,407.585,407.585,407.585,74589899,0.0,0.33333333333333337,0.41666666666666663,1.0,0.0,0.0,0.0,1.0,0.41666666666666663,0.16470174874916144
2026-02-05T00:57:04.085000+00:00,407.55,407.55,407.55,407.55,74590339,0.0,0.33333333333333337,0.41666666666666663,1.0,0.0,0.0,0.0,1.0,0.41666666666666663,0.16470174874916144
